name	ALK_3p.E26E27.ENST00000389048	BRAF_3p.E15E16.ENST00000288602	ERBB4_3p.E25E26.ENST00000342788	FGFR2_3p.E16E17.ENST00000358487	LTK_3p.E17E18.ENST00000263800	MET_3p.E13E14.ENST00000397752	NTRK1_3p.E14E15.ENST00000392302	NTRK3_3p.E16E17.ENST00000394480	RAF1_3p.E15E16.ENST00000251849	RET_3p.E16E17.ENST00000355710	ROS1_3p.E40E41.ENST00000368508	THADA_3p.E36E37.ENST00000415080
R141	0.0005904640062982	0.0056586133936918	0.0008856960094474	0.0387245977463957	0.0086109334251832	0.0145647788220243	0.0	0.0	0.0758746248093293	0.1452541455493775	0.0	0.1481572602470107
R142	0.0068667240601812	0.0302238347066781	0.014379125158857	0.0572295330627639	0.1052761038002705	0.1818452014922313	0.0013528471282745	0.0002767187307834	0.7917640306645349	0.1501967777641126	0.0014245890214405	0.0624666912638871
R143	0.0012212605532841	0.0074868581744809	0.0005309828492539	0.0444432644825572	0.0019115382573142	0.0627621727818191	0.0	0.0002123931397015	0.1232942175967716	0.0243721127807571	0.0012743588382095	0.0683905909839112
R144	0.0410788381742738	0.206342620035566	0.0525192649673977	0.1595139300533491	0.0021339656194427	0.9764078245406046	0.0092471843509187	0.0186721991701244	1.0980438648488442	0.2725548310610551	0.0016597510373443	0.1665678719620628
R146	0.0038173269400865	0.0363887466443213	0.0191021522896202	0.107723104138541	0.114131868472914	0.4428409602284189	0.0002172462486228	0.0007758794593671	1.0077432770044843	0.2701612277516565	0.0	0.051720124761417
R147	0.0033612626656274	0.0372012210963886	0.0356586126266562	0.0601617303195635	0.0357885164977916	0.2959372564302416	0.0002598077422707	0.0002598077422707	1.1222882566900494	0.0469277734476487	0.0126006755001299	0.0876039230969082
R156	0.0366019245528071	0.6787885943680264	0.0	0.0954011452860263	0.0	6.887301493594663	0.0195997402444064	0.0	2.8805714623059213	0.53669047759608	0.0009445657949111	0.0292815396422457
R157	0.0	0.0043249922767995	0.0012357120790855	0.1277417361754711	0.0080321285140562	0.0312017299969107	0.0117392647513129	0.0024714241581711	0.0971578622181031	0.3253012048192771	0.0012357120790855	0.0556070435588507
R159	0.0672909326905247	0.0341924717226033	0.0528462822176896	0.1019655108473947	0.2205636936769887	0.1550528462822177	0.0109771926571481	0.0213053958835527	0.7132208418320044	0.1720192842573706	0.0738364546634526	0.1097533840163174
R160	0.0147113718808924	0.0093704834556888	0.0085856217157843	0.0379605080544043	0.0836069182690927	0.037606363122984	0.0003350019621543	0.0005934320472448	0.362682695712932	0.1349005044172401	0.0044603118389693	0.0610947864123204
R162	0.0	0.0088071348940914	0.0008918617614269	0.1005574136008918	0.0	0.0585284280936454	0.0	0.0002229654403567	0.3736900780379041	0.0014492753623188	0.0	0.0365663322185061
R163	0.0109441094410944	0.0317163171631716	0.0336243362433624	0.1005670056700567	0.0349923499234992	0.3321573215732157	0.0	0.0009360093600936	1.9250472504725047	0.2429844298442984	0.0002340023400234	0.047520475204752
R164	0.0043420317269248	0.0074373414728515	0.0035682042904432	0.0104896608056403	0.0339194359657796	0.0273419027556854	0.0008168178496195	0.0002579424788272	0.1317226258544344	1.0997377584798589	0.0006878466102059	0.1139245948153561
R165	0.0077461833908917	0.0638253235645354	0.0432656618145434	0.1010876932511377	0.0214311073814672	0.2273020688764806	0.0027111641868121	0.0033082658231933	0.7278991705128619	0.3589226349933834	0.0	0.1116257302391634
R166	0.0321159070329006	0.0166616359794747	0.0106851795955327	0.0715967401146996	0.0729852097796559	0.0353154240869302	0.0140658013884696	0.0020525203742831	0.5489284636281316	0.6623603984304256	0.0003018412315122	0.0910956836703893
R167	0.0041619011310204	0.0183631973567162	0.0068306010928961	0.0555026051594865	0.0377748125555979	0.2715719913584953	0.0	0.0003494726140551	1.599329647985767	0.3696149447197865	0.0	0.0436999618757148
R168	0.0053284846648231	0.0293950528429107	0.0089018523428917	0.0549010694849552	0.0094700556839274	0.2436455926360847	0.0	0.0001010139272952	1.435824589315252	0.1856130914049774	0.0001010139272952	0.0239150472871447
R170	0.0044851119201539	0.019380113235233	0.0165007821259984	0.0633591273411869	0.100125970736029	0.623942745608328	0.0	0.0	1.6060438267417876	0.0498899486426999	0.0011351209180636	0.0345796591868658
R171	0.0013809719692072	0.0137215725451019	0.0019833108068402	0.0905711935123699	0.0550185109008638	0.5799494623024035	0.0	0.0	1.164820473644003	0.0458512076159135	0.0	0.0525503907856849
R172	0.0036684426587474	0.013756659970303	0.0001746877456546	0.0364442309371997	0.0195431915451131	1.733142632544327	0.0001746877456546	0.0	1.4255611843829157	0.0629967682767053	0.0	0.0443488514280723
R173	0.0036682290605257	0.0188506215610352	0.0057934728813065	0.0344842644618475	0.0271623628053218	0.2320300445427814	0.0008151620134501	0.0016885498850039	1.1303094704358203	0.0907158869253835	0.0	0.0716469183964598
R174	0.0034710170079833	0.0153592502603262	0.0091981950711558	0.0694203401596667	0.0379208608122179	0.1442207566817077	0.0	0.0	0.8093543908365151	0.0102395001735508	0.0	0.1361506421381464
R175	0.0041042091731433	0.0128787253364154	0.0012501326791758	0.0809401941243764	5.896852260263471e-05	0.1419254402000212	0.0	0.0	1.421683905131441	0.0084678798457383	0.0	0.0519984432310032
R176	0.0121488230827638	0.0121488230827638	0.0	0.3333333333333333	0.0356871678056188	0.0493545937737281	0.0835231586940015	0.0	0.1898253606681852	0.0387243735763098	0.0	0.1283219438116932
R177	0.0105336021909892	0.0207812923225088	0.0177867396996418	0.081364552923827	0.027447557709092	0.1691546031841574	0.0027989285821771	0.0002407680500797	0.8059710476419779	0.1053811659192825	0.0396514882475095	0.0992415806422487
R179	0.0427181728464683	0.0171295643592274	0.0176230086000281	0.0470181869448752	0.1957563795291132	0.0365148738192584	0.0	0.0008459044128013	0.531862399548851	0.9170308755110672	0.0016918088256027	0.0680248131961088
R181	0.0485989134430783	0.0253359748376291	0.0126628814182427	0.0778358727176177	0.1545382133082798	0.1596340018790082	0.0001123320125811	0.0009599281075119	1.116590417058127	0.0666639434663616	0.0024610922756423	0.0335259997549119
R187	0.0097584196120433	0.0182757858587919	0.0281022083949609	0.0806514680131245	0.145135240815355	0.120399177164618	0.0008160350895088	0.0022100950340864	1.3808673772972238	0.0725081178490675	0.0001360058482514	0.0655038166641165
R188	0.0125243132975947	0.0130936002656672	0.022376140550627	0.0892199187184717	0.0245267802077897	0.0817084934452931	0.0002213893764726	0.0054872938311431	0.905150465708367	0.1980960513623353	0.0	0.1296867340322912
R191	0.121609919307223	0.1221019484353473	0.0401692580200747	0.1294233418618382	0.0131076559732336	0.2873450108246408	0.000787246604999	0.009584727415863	0.6386538083054517	0.3793347766187758	0.0	0.1056484943908679
R192	0.0114464099895941	0.0213319458896982	0.0	0.0712799167533819	0.0020811654526534	0.1493236212278876	0.0	0.0	0.5910509885535901	0.0957336108220603	0.0020811654526534	0.014047866805411
R193	0.0759280817488035	0.0918380545854352	0.038158064933385	0.1064545336955115	0.0386754624240072	0.154701849696029	0.0	0.0006467468632777	0.315871168024835	0.1995860820075022	0.0	0.0137110335014875
R194	0.0041753653444676	0.0146137787056367	0.0	0.0469728601252609	0.0	0.0375782881002087	0.0	0.0	0.3663883089770355	0.0208768267223382	0.0	0.0167014613778705
R195	0.0083333333333333	0.0291666666666666	0.0	0.046875	0.0166666666666666	0.3552083333333333	0.0	0.0	1.4395833333333334	0.05625	0.0	0.0166666666666666
R196	0.0021621621621621	0.0054054054054054	0.0	0.0327027027027027	0.0021621621621621	0.0483783783783783	0.1416216216216216	0.0	0.3554054054054054	0.0064864864864864	0.0	0.0191891891891891
R197	0.0398347915874137	0.0167925656214336	0.0177888882850569	0.0507943408872706	0.2789160009419777	0.129866130463924	0.0	0.006485154792312	1.7932358748618735	0.253500715540822	0.0001449196601633	0.0453598536311432
R198	0.0408707241226121	0.0159928920479786	0.0028876055086628	0.0297645490892936	0.0382052421146157	0.0213238560639715	0.0	0.0053309640159928	0.3727232341181697	1.129498000888494	0.0415370946246112	0.0415370946246112
R199	0.0094601206980916	0.0099494372859239	0.0	0.0305007339748817	0.0251182515087261	0.0187571358669058	0.0	0.0013048442342195	0.2488990376773772	0.2953841135214484	0.0013048442342195	0.052356874898059
R202	0.0011363636363636	0.0136363636363636	0.018465909090909	0.1041477272727272	0.036590909090909	1.227784090909091	0.0	0.0	1.2417045454545454	0.0213636363636363	0.0	0.030625
R203	0.0020968939757983	0.0075575553711065	0.0017474116464986	0.0136298108426892	0.0383120003494823	0.0887685116421301	0.0	0.0003494823292997	0.4341007382814206	0.212703682670045	0.0	0.0261238041151544
R204	0.0	0.0211307051938269	0.0	0.0339559229714329	0.0469742916191837	0.9161338921831844	0.0	0.0001545206961157	0.9177177293183706	0.0003090413922314	0.0	0.0279489309099337
R205	0.000437906260691	0.0066096476223058	0.0356209373930892	0.0916592541908997	0.0001094765651727	0.0720766335956209	0.0023811152925076	0.0	0.5259664728019159	0.1214368799178925	0.0006021211084502	0.1232569278138898
R209	0.0081103563011229	0.015735477609871	0.0011091085539997	0.0103978926937474	0.0183696104256204	0.8179675585747955	0.0	0.0	0.3622625814501594	0.0284209066962428	0.0005545542769998	0.0111604048246222
R210	0.0072266443234185	0.1360494344365312	0.0163908671973188	0.0883431085043988	0.0420506912442396	1.6107038123167154	0.0	0.0	0.613112693757855	0.0833158776707163	0.0	0.0267595307917888
R211	0.0	0.0293606239753589	0.0052660340801828	0.0960802821799393	0.0	0.3249540464007154	0.0	0.0	2.340801828208058	0.0003974365343534	9.935913358835512e-05	0.1254409061552983
R213	0.0032047002269995	0.0295671747133891	0.0188276138336226	0.0539839383476718	0.0539648627510825	0.2461705739847013	0.0	0.0004959655113213	0.3888560364725407	0.0925357190546134	0.0	0.0222039944299257
R214	0.0	0.2363405336721728	0.0	0.0114358322744599	0.0	0.0025412960609911	0.0	0.0	0.2998729351969504	0.1423125794155019	0.0	0.0101651842439644
R215	0.004932650350977	0.0461961677101119	0.0196357427433124	0.1364067539366344	0.0197306014039081	0.1347941567065073	0.0	0.0	1.5056915196357428	0.0220072092582052	0.0	0.0548283058243217
R216	0.0239978240856975	0.0251067034898317	0.0283496526906017	0.0685831450330571	0.268955561134823	0.2052473010293748	0.0001673780232655	0.0010670348983178	2.1702234496610595	0.2315674951878818	0.0012971796803079	0.0503807850029291
R217	0.0454468944622117	0.0565561353307524	0.007069516916344	0.0730516748022218	0.0235650563878135	0.5377882511361723	0.0	0.0161588958087864	0.6721090725467093	0.0521797677158727	0.0	0.0819727318633226
R220	0.0359316140249203	0.0312952767313822	0.0126050420168067	0.0208635178209214	0.0214430599826137	0.0466531440162271	0.0005795421616922	0.0	0.1261953057084903	0.1489423355549116	0.0	0.0631700956244566
R224	0.0006372301728486	0.0032923558930515	0.0045933674959509	0.2217826514085442	0.0078857233890024	0.0696704988981228	0.0080715821894166	0.0007434352016567	0.1227199107877758	0.0614396091654939	0.0	0.077290709715105
R225	0.0001232494723381	0.0072255003158267	0.018071453881588	0.0716233496125344	0.0002619051287186	0.0404720454790552	0.0	0.0001232494723381	0.2814401700842718	0.1972915928453681	0.0001232494723381	0.0133879739327366
R228	0.0058751801352399	0.016627868307283	0.0180689502272475	0.051768096663341	0.0424564904112626	0.071388981265935	0.0057643276798581	0.0044340982152754	0.7141115175701142	0.2422126150094224	0.000886819643055	0.0565347522447622
R229	0.0034126457484121	0.0142193572850507	0.007204474357759	0.0355483932126267	0.0029386671722438	0.0507157076500142	0.0	0.0015167314437387	0.4915157834865864	0.0711915821404872	0.0	0.0182007773248649
R230	0.0209445010692087	0.1007254631572636	0.0143094110358334	0.1787077562603673	0.0047564802046485	0.579750984271639	0.0	0.0	1.0161880208645602	0.0643723644503067	0.0	0.0136498990746847
R231	0.0103545301069217	0.033877321328081	0.0344400675295441	0.0955543050084412	0.0999437253798536	0.1601575689364096	0.0	0.0045019696117051	0.4176702307259426	0.047495779403489	0.0004501969611705	0.1272931907709623
R232	0.004355561008527	0.0110422673455616	0.0180970492607815	0.064658609901233	0.0137414882522544	0.0203055027298938	0.0004907674375805	0.0004907674375805	0.2462425618060241	0.1523219434390528	0.0	0.0360714066621679
R233	0.0264033108404358	0.0101057629583685	0.0068761963833131	0.0208959373763514	0.1963512314059308	0.0106511533402487	0.0	0.0028552790580787	0.3673578509480168	0.1777758766348344	0.0	0.0620247885275529
R234	0.0069154300533064	0.044662152427604	0.0303990779426595	0.0439417951303846	0.0569082264803342	0.1270710272295058	0.001152571675551	0.001152571675551	0.2763290592133698	0.0250684339432358	0.0	0.2148105460308313
R235	0.0092709650231774	0.0762747576906869	0.0202275600505689	0.057732827644332	0.1984829329962073	0.2488411293721028	0.001685630004214	0.0075853350189633	0.3253265908133165	0.1099873577749683	0.0	0.2010113780025284
R236	0.0007580782715815	0.0094759783947692	0.0051170283331754	0.0216999905240216	0.0043589500615938	0.0764711456457879	0.0	0.001516156543163	0.4674500142139676	0.1836444612906282	0.0	0.044063299535677
R237	0.0003510273033424	0.0085124121060541	0.0296727767356654	0.0144140586434988	0.0059674641568214	0.1632935136736104	0.0012395651649279	0.0023255558846436	0.6223055912067661	0.0780596965807746	0.0	0.0740996698149427
R240	0.0054558300188402	0.0159095666736445	0.0194813690600795	0.10715407159305	0.1051392087083944	0.0623037471216244	0.0011251831693531	0.0038073058404856	0.9016511408833996	0.1290951433954364	0.0	0.0609823110738957
R241	0.0041933424217846	0.024901206233067	0.0275069457626533	0.0929610519594816	0.0202591934287045	0.0838150787761652	0.0001380524254085	0.0	0.8755629950473692	0.2212117551640235	0.0	0.0406046696232894
R242	0.0003425361375625	0.0038535315475782	0.005189422484072	0.0250650818661368	0.0131790778927176	0.0254333082140165	0.0004795505925875	0.0003767897513187	0.0850260327464547	0.1725953963143111	0.0	0.01854833184901
R243	0.0001731301939058	0.0088296398891966	0.0103012465373961	0.0315096952908587	0.0277008310249307	0.0296918282548476	0.002770083102493	0.0010387811634349	0.3054016620498615	0.1684556786703601	0.0	0.0470048476454293
R244	0.0322230896001387	0.0223349813513747	0.0301413826003989	0.0836586000520426	0.0627547922629889	0.1053647324139127	0.0002168444791395	0.0037947783849423	0.7526238181975887	0.2083658600052042	8.673779165582444e-05	0.1399080579408448
R245	0.0088045123125601	0.0236621268400055	0.0114183519053514	0.049525381758151	0.0382446003576833	0.0407208694455908	0.000550282019535	0.001650846058605	0.2505158893933141	0.737240335672032	0.0	0.0416838629797771
R246	0.0032099508476276	0.0127896479085164	0.01103420603872	0.0130404253184873	0.0061189688032902	0.0211656134015447	0.0363125689637877	0.0	0.2129601765472966	0.0113351389306851	0.1192697361821647	0.0198114153877018
R247	0.0058405682715074	0.0121546961325966	0.0224151539068666	0.0170481452249408	0.2063141278610891	0.0276243093922651	0.0	0.0025256511444356	0.4198105761641673	0.0627466456195738	0.0006314127861089	0.0389897395422257
R248	0.0115545284863567	0.0118211714514265	0.0290640831926051	0.0211536752288685	0.0830148431250555	0.0152875299973335	0.0017776197671318	0.0071104790685272	0.1806061683405919	0.2496666962936627	0.0046218113945427	0.0543951648742334
R250	0.0279093671791204	0.0351492670718627	0.0169154451197711	0.0444896317483017	0.0182785126921701	0.4096129781909188	4.46907400786557e-05	0.0010725777618877	2.3063773686092244	0.1186762602788702	0.0007373972112978	0.0317751161959242
R251	0.0146884021056206	0.010528103243335	0.0127356087620988	0.0249617931737137	0.0619799626422142	0.021565630837154	0.0023773136355917	0.0032263542197317	0.4286805909322466	0.4720665647817966	0.0080658855493292	0.0472915605365936
R252	0.0249538895519149	0.0230552240425301	0.0098188130628187	0.0928718672019095	0.0122057068460453	0.0533253770207225	0.0	0.0002712379299121	0.6460345014646848	0.0253336226537919	0.0	0.0430725832700444
R254	0.0032025620496397	0.0054443554843875	0.0085668534827862	0.0762209767814251	0.0051240992794235	0.0224179343474779	0.0006405124099279	0.0006405124099279	0.4316253002401921	0.0594075260208166	0.0019215372297838	0.0369095276220976
R255	0.0081799591002045	0.0453615913738613	0.0485220301171221	0.1108384458077709	0.1021379438557352	0.2498233872467001	0.0	0.0	0.6597508830637665	0.0183305447109128	0.0	0.1111358988659602
R256	0.0	0.0018681782702716	0.0015866719555731	0.0178372637586211	0.0008957019104042	0.0157003749152282	0.0	0.0003070977978528	0.0605366534017479	0.0253995470307481	0.0	0.0109147675653542
R258	0.0170422750165335	0.0100727476217123	0.0	0.0247748893523935	0.1368977972223635	0.0359668311542961	0.0002034898509436	0.0	0.4012311135982093	0.2617896932390497	0.0	0.0552474945312102
R260	0.1155178219250565	0.0432680744624561	0.0089229881187166	0.0364856414449949	0.0023329645485593	0.2812545095964212	0.0	0.0005772283419115	0.9771754293135791	0.0067583818365481	0.0002886141709557	0.0271537832507576
R261	0.0645125496549122	0.0363729167129002	0.0424091786689154	0.0900113179911675	0.1113823483722065	0.0751203923570271	0.0	0.0009986462794878	0.904795721355496	1.044517431925612	0.0013759126517387	0.0306917289895918
R262	0.0028415397593571	0.0085690183368112	0.0045287039914753	0.0165608489100031	0.0150512809128446	0.0192247924344003	0.0002663943524397	0.0010655774097589	0.2692802912578253	0.1623673578120144	0.0010655774097589	0.0298805665319895
R263	0.0074404761904761	0.015625	0.0059523809523809	0.0130208333333333	0.0150669642857142	0.011532738095238	0.0007440476190476	0.0	0.2717633928571428	0.37109375	0.0	0.0275297619047619
R264	0.0455512343954792	0.0314776218817816	0.0365269332416578	0.04288691691197	0.0502567628542575	0.2365226359553941	0.0	0.0011172944285683	2.1271781869749256	0.5480758900754173	0.0003437829010979	0.0223244021400485
R265	0.0307845084409136	0.0049652432969215	0.0	0.0280536246276067	0.0049652432969215	0.0372393247269116	0.0009930486593843	0.0235849056603773	0.2063058589870903	0.0367428003972194	0.0	0.0461767626613704
R266	0.0	0.020471894517696	0.0064191533657182	0.0440666204024982	0.0	0.164295628036086	0.0	0.0	0.3011797362942401	0.0039902845246356	0.0	0.0839694656488549
R267	0.0	0.0166192871200524	0.0196807347474305	0.0601355783949267	0.0137765143232014	0.0629783511917778	0.001749398644216	0.0	0.3358845396894817	0.2834025803630002	0.0034987972884321	0.0218674830527006
R269	0.000162790224447	0.0011395315711291	0.0034185947133874	0.1448629509797936	0.0002441853366705	0.0631015607512768	0.000325580448894	0.0	0.0991799442443481	0.0264941090287528	0.0	0.017805180798893
R273	0.0019316672703126	0.0181093806591814	0.0089339611251961	0.0325968851865266	0.0009658336351563	0.0402028250633828	0.0	0.0	0.2263672582397682	0.0108656283955088	0.008451044307618	0.0236629240613304
R275	0.1447599018576936	0.0369202009580558	0.0118004439771001	0.0334151185886201	0.061105269307162	0.0405421194064727	0.0	0.0070101647388713	0.5881528215913074	0.1592475756513611	0.001869377263699	0.0398411029325855
R276	0.0639885677993013	0.1387742140362019	0.0111146395681168	0.0276278183550333	0.0193712289615751	0.4885677993013655	0.0	0.0012702445220704	1.417910447761194	0.40774849158463	0.0241346459193394	0.0107970784375992
R277	0.0206741914642952	0.0352677383802683	0.020332155208452	0.0635047315015391	0.0215862881465435	0.3923915935089119	0.0	0.0012161289096644	1.6816782578953369	0.2932010793144073	0.0019382054497776	0.0362938471477976
R77	0.0138033948890132	0.5939190449542996	0.0041969781757134	0.1775788099235217	0.0007461294534601	3.094944972952807	0.0018653236336504	0.036280544674501	1.510539078530125	0.0410371199403096	0.0022383883603805	0.3750233165454206
